County,Year,Total,Felony_Total,Drug_Felony,Violent_Felony,DWI_Felony,Other_Felony,Misdemeanor_Total,Drug_Misd,DWI_Misd,Property_Misd,Other_Misd
Tompkins,1995,2194,437,64,101,37,235,1757,59,349,658,691
Tompkins,1996,2271,428,52,90,44,242,1843,59,321,623,840
Tompkins,1997,2233,415,56,91,46,222,1818,104,303,602,809
Tompkins,1998,2055,356,43,80,34,199,1699,88,370,502,739
Tompkins,1999,2019,349,32,104,37,176,1670,78,391,428,773
Tompkins,2000,1957,364,35,74,37,218,1593,77,354,419,743
Tompkins,2001,1876,294,20,80,32,162,1582,61,353,478,690
Tompkins,2002,1844,313,45,63,27,178,1531,72,288,462,709
Tompkins,2003,1665,301,32,78,32,159,1364,53,294,414,603
Tompkins,2004,1494,292,25,59,43,165,1202,50,320,345,487
Tompkins,2005,1615,348,44,79,28,197,1267,55,303,373,536
Tompkins,2006,1577,343,45,97,43,158,1234,71,274,383,506
Tompkins,2007,1628,390,40,72,58,220,1238,67,287,399,485
Tompkins,2008,1729,415,36,111,61,207,1314,64,321,402,527
Tompkins,2009,1658,379,35,95,44,205,1279,62,302,480,435
Tompkins,2010,1613,348,26,87,47,188,1265,67,289,493,416
Tompkins,2011,1604,368,32,79,46,211,1236,87,256,467,426
Tompkins,2012,1776,389,25,80,49,235,1387,87,376,545,379
Tompkins,2013,1669,391,33,95,43,220,1278,77,261,548,392
Tompkins,2014,1756,417,45,90,39,243,1339,80,313,599,347
Tompkins,2015,1669,390,60,72,43,215,1279,114,262,519,384
Tompkins,2016,1549,387,67,89,39,192,1162,144,262,410,346
Ulster,1970,759,408,93,60,2,253,351,217,1,44,89
Ulster,1971,927,398,100,79,2,217,529,240,12,131,146
Ulster,1972,1404,445,92,58,5,290,959,208,143,333,275
Ulster,1973,1684,527,138,86,7,296,1157,222,267,299,369
Ulster,1974,1955,596,129,110,5,352,1359,192,373,399,395
Ulster,1975,2187,588,96,120,22,350,1599,179,397,487,536
Ulster,1976,2348,621,75,119,24,403,1727,184,368,539,636
Ulster,1977,2493,745,69,132,14,530,1748,121,400,593,634
Ulster,1978,2373,636,49,163,14,410,1737,72,421,608,636
Ulster,1979,2784,651,55,144,20,432,2133,70,570,743,750
Ulster,1980,3142,780,47,199,24,510,2362,105,576,796,885
Ulster,1981,3126,772,33,186,27,526,2354,121,632,832,769
Ulster,1982,3257,801,53,226,37,485,2456,119,708,779,850
Ulster,1983,3305,825,69,299,69,388,2480,116,1046,597,721
Ulster,1984,3333,828,56,256,59,457,2505,124,794,762,825
Ulster,1985,3465,860,62,264,48,486,2605,99,804,822,880
Ulster,1986,3660,910,42,262,82,524,2750,142,761,897,950
Ulster,1987,3775,873,86,258,108,421,2902,161,830,922,989
Ulster,1988,4177,979,98,296,120,465,3198,215,842,1001,1140
Ulster,1989,4321,1054,148,276,113,517,3267,215,813,1059,1180
Ulster,1990,4673,1154,150,283,153,568,3519,191,901,1149,1278
Ulster,1991,4619,1218,131,342,108,637,3401,155,905,1037,1304
Ulster,1992,4759,1252,162,309,114,667,3507,194,1029,953,1331
Ulster,1993,5166,1410,256,326,155,673,3756,322,999,995,1440
Ulster,1994,5036,1308,245,309,140,614,3728,412,907,931,1478
Ulster,1995,5108,1203,221,268,130,584,3905,356,875,1052,1622
Ulster,1996,5107,1254,179,328,134,613,3853,396,780,997,1680
Ulster,1997,4802,1243,198,329,146,570,3559,257,867,902,1533
Ulster,1998,5197,1259,207,287,139,626,3938,349,941,900,1748
Ulster,1999,4867,1202,202,253,142,605,3665,280,943,864,1578
Ulster,2000,4359,1043,127,225,127,564,3316,303,875,766,1372
Ulster,2001,4536,1134,183,205,115,631,3402,290,889,805,1418
Ulster,2002,4786,1257,184,279,135,659,3529,302,900,809,1518
Ulster,2003,4838,1298,193,271,113,721,3540,326,1104,738,1372
Ulster,2004,4591,1130,167,244,140,579,3461,313,1133,711,1304
Ulster,2005,4922,1237,199,265,167,606,3685,367,1353,775,1190
Ulster,2006,5020,1249,230,234,162,623,3771,482,1211,692,1386
Ulster,2007,4789,1181,243,262,143,533,3608,442,1087,709,1370
Ulster,2008,4891,1263,202,276,161,624,3628,407,1083,753,1385
Ulster,2009,5136,1228,176,250,153,649,3908,372,1093,942,1501
Ulster,2010,5467,1320,186,275,164,695,4147,436,1146,1146,1419
Ulster,2011,5067,1255,152,263,155,685,3812,433,969,997,1413
Ulster,2012,4892,1251,289,220,128,614,3641,508,777,940,1416
Ulster,2013,4743,1268,274,226,133,635,3475,482,794,924,1275
Ulster,2014,4713,1384,341,255,124,664,3329,564,742,938,1085
Ulster,2015,4435,1083,194,189,127,573,3352,508,775,945,1124
Ulster,2016,4260,1105,212,208,103,582,3155,576,712,755,1112
Unknown NYC county,1970,779,453,140,161,0,152,326,207,7,41,71
Unknown NYC county,1971,1561,886,175,322,0,389,675,254,14,148,259
Unknown NYC county,1972,222,141,20,53,0,68,81,18,4,27,32
Unknown NYC county,1973,413,253,29,101,0,123,160,22,14,49,75
Unknown NYC county,1974,239,147,24,43,0,80,92,11,8,34,39
Unknown NYC county,1975,351,216,26,84,0,106,135,21,2,55,57
Unknown NYC county,1976,520,287,45,106,0,136,233,41,3,92,97
Unknown NYC county,1977,844,319,42,105,0,172,525,80,7,227,211
Unknown NYC county,1978,549,261,20,91,0,150,288,42,6,111,129
Unknown NYC county,1979,1004,552,66,201,0,285,452,59,6,175,212
Unknown NYC county,1980,3588,1719,202,642,0,875,1869,380,15,679,795
Unknown NYC county,1981,2658,1276,138,573,4,561,1382,218,11,376,777
Unknown NYC county,1982,995,503,79,224,0,200,492,107,8,166,211
Unknown NYC county,1983,165,98,6,44,0,48,67,10,5,17,35
Unknown NYC county,1984,94,61,4,26,0,31,33,2,3,8,20
Unknown NYC county,1985,123,74,9,33,0,32,49,5,3,13,28
Unknown NYC county,1986,144,82,6,26,0,50,62,8,6,20,28
Unknown NYC county,1987,110,71,12,28,0,31,39,4,1,8,26
Unknown NYC county,1988,101,55,7,18,0,30,46,4,5,11,26
Unknown NYC county,1989,115,72,15,21,0,36,43,4,2,12,25
Unknown NYC county,1990,35,29,5,10,0,14,6,0,0,1,5
Unknown NYC county,1991,13,7,1,2,0,4,6,0,0,3,3
Unknown NYC county,1992,31,23,2,11,0,10,8,0,0,3,5
Unknown NYC county,1993,28,23,4,3,0,16,5,0,0,1,4
Unknown NYC county,1994,45,41,4,16,0,21,4,0,0,2,2
Unknown NYC county,1995,22,16,5,8,0,3,6,0,0,0,6
Unknown NYC county,1996,46,29,4,13,0,12,17,0,1,4,12
Unknown NYC county,1997,40,26,4,7,0,15,14,0,0,0,14
Unknown NYC county,1998,39,24,3,4,0,17,15,1,0,3,11
Unknown-NonNYS,1970,144,134,28,34,0,72,10,4,0,2,4
Unknown-NonNYS,1971,153,136,26,39,1,70,17,3,0,5,9
Unknown-NonNYS,1972,178,159,21,42,0,96,19,1,0,4,14
Unknown-NonNYS,1973,195,180,27,65,0,88,15,3,0,4,8
Unknown-NonNYS,1974,197,183,34,50,1,98,14,2,1,7,4
Unknown-NonNYS,1975,197,182,22,62,1,97,15,0,3,6,6
Unknown-NonNYS,1976,201,188,20,59,0,109,13,2,3,4,4
Unknown-NonNYS,1977,226,208,24,78,2,104,18,3,0,10,5
Unknown-NonNYS,1978,187,174,17,58,1,98,13,0,0,9,4
Unknown-NonNYS,1979,206,195,10,70,2,113,11,1,1,4,5
Unknown-NonNYS,1980,186,170,11,70,0,89,16,1,0,7,8
Unknown-NonNYS,1981,187,177,16,54,0,107,10,1,3,6,0
Unknown-NonNYS,1982,151,146,6,46,1,93,5,0,1,2,2
Unknown-NonNYS,1983,168,164,10,64,2,88,4,0,1,1,2
Unknown-NonNYS,1984,186,176,11,62,2,101,10,0,1,2,7
Unknown-NonNYS,1985,162,153,10,57,0,86,9,1,2,2,4
Unknown-NonNYS,1986,178,167,12,54,2,99,11,0,2,4,5
Unknown-NonNYS,1987,256,233,28,59,4,142,23,2,5,6,10
Unknown-NonNYS,1988,211,195,26,66,1,102,16,0,3,5,8
Unknown-NonNYS,1989,269,240,47,75,1,117,29,6,1,8,14
Unknown-NonNYS,1990,191,173,33,49,0,91,18,0,8,5,5
Unknown-NonNYS,1991,191,183,42,51,2,88,8,1,0,0,7
Unknown-NonNYS,1992,118,113,30,31,1,51,5,0,1,2,2
Unknown-NonNYS,1993,112,104,20,43,0,41,8,0,1,4,3
Unknown-NonNYS,1994,99,95,17,34,1,43,4,0,0,2,2
Unknown-NonNYS,1995,110,102,21,25,2,54,8,0,2,2,4
Unknown-NonNYS,1996,80,79,14,30,1,34,1,0,0,0,1
Unknown-NonNYS,1997,79,73,11,28,1,33,6,0,0,1,5
Unknown-NonNYS,1998,80,76,10,20,0,46,4,0,2,1,1
Unknown-NonNYS,1999,98,89,14,23,2,50,9,1,1,3,4
Unknown-NonNYS,2000,82,70,11,22,1,36,12,0,2,2,8
Unknown-NonNYS,2001,82,66,11,24,0,31,16,1,6,3,6
Unknown-NonNYS,2002,74,59,9,24,1,25,15,0,2,5,8
Unknown-NonNYS,2003,79,68,7,23,1,37,11,0,2,1,8
Unknown-NonNYS,2004,64,52,10,14,2,26,12,0,0,1,11
Unknown-NonNYS,2005,77,64,6,23,1,34,13,6,0,2,5
Unknown-NonNYS,2006,108,71,9,21,4,37,37,10,3,5,19
Unknown-NonNYS,2007,104,68,11,19,1,37,36,1,3,16,16
Unknown-NonNYS,2008,106,65,5,28,3,29,41,1,8,8,24
Unknown-NonNYS,2009,115,62,7,20,0,35,53,3,6,15,29
Unknown-NonNYS,2010,153,105,15,36,1,53,48,3,8,12,25
Unknown-NonNYS,2011,131,98,16,26,1,55,33,3,6,10,14
Unknown-NonNYS,2012,110,82,17,29,0,36,28,1,4,13,10
Unknown-NonNYS,2013,126,96,12,30,1,53,30,3,4,7,16
Unknown-NonNYS,2014,111,73,14,20,0,39,38,4,4,12,18
Unknown-NonNYS,2015,107,79,12,21,0,46,28,3,6,9,10
Unknown-NonNYS,2016,107,80,17,28,1,34,27,3,3,14,7
Warren,1970,188,92,14,10,0,68,96,61,0,4,31
Warren,1971,402,159,90,19,4,46,243,44,46,52,101
Warren,1972,641,181,31,37,1,112,460,63,130,113,154
Warren,1973,946,247,86,35,2,124,699,113,244,181,161
Warren,1974,1006,259,58,52,6,143,747,80,256,217,194
Warren,1975,1121,277,81,55,3,138,844,86,281,261,216
Warren,1976,1025,222,25,37,4,156,803,88,232,262,221
Warren,1977,1164,273,42,47,9,175,891,59,257,333,242
Warren,1978,1254,303,26,53,6,218,951,23,362,282,284
Warren,1979,1523,299,24,59,2,214,1224,28,441,361,394
Warren,1980,1512,318,28,67,8,215,1194,20,393,399,382
Warren,1981,1412,306,8,56,4,238,1106,9,318,438,341
Warren,1982,1293,263,17,78,11,157,1030,23,339,362,306
Warren,1983,1684,301,36,82,27,156,1383,44,684,365,290
Warren,1984,1771,313,14,74,9,216,1458,19,775,374,290
Warren,1985,1643,268,18,65,5,180,1375,53,637,359,326
Warren,1986,1824,332,26,106,12,188,1492,73,589,424,406
Warren,1987,2006,298,25,79,11,183,1708,32,796,473,407
Warren,1988,2050,399,21,126,29,223,1651,34,565,518,534
Warren,1989,2207,409,24,122,27,236,1798,36,589,573,600
Warren,1990,2184,438,8,121,48,261,1746,16,479,606,645
Warren,1991,2173,391,18,124,28,221,1782,21,478,652,631
Warren,1992,2228,377,7,123,22,225,1851,13,533,584,721
Warren,1993,2197,415,13,131,39,232,1782,9,453,492,828
Warren,1994,2172,387,24,115,38,210,1785,43,473,457,812
Warren,1995,2049,475,29,131,45,270,1574,25,380,401,768
Warren,1996,2209,497,39,113,65,280,1712,24,336,496,856
Warren,1997,2102,559,23,119,48,369,1543,19,342,420,762
Warren,1998,2184,557,34,113,69,341,1627,20,386,461,760
Warren,1999,2055,494,21,83,86,304,1561,25,415,375,746
Warren,2000,2178,549,45,120,69,315,1629,26,462,330,811
Warren,2001,2062,502,33,115,62,292,1560,38,471,320,731
Warren,2002,2311,534,50,88,74,322,1777,69,537,412,759
Warren,2003,2360,540,47,115,57,321,1820,66,537,445,772
Warren,2004,2228,490,43,99,54,294,1738,66,507,414,751
Warren,2005,2149,509,48,108,80,273,1640,76,508,369,687
Warren,2006,2324,615,48,121,80,366,1709,90,505,333,781
Warren,2007,2360,561,50,92,87,332,1799,107,600,393,699
Warren,2008,2369,605,103,108,78,316,1764,136,458,465,705
Warren,2009,2327,565,89,87,71,318,1762,105,412,512,733
Warren,2010,2274,564,62,98,74,330,1710,122,356,536,696
Warren,2011,2066,524,72,106,51,295,1542,132,301,487,622
Warren,2012,2038,519,84,96,69,270,1519,92,338,554,535
Warren,2013,1879,445,64,76,56,249,1434,137,282,498,517
Warren,2014,1714,447,92,73,43,239,1267,105,268,450,444
Warren,2015,1726,482,70,72,50,290,1244,125,259,413,447
Warren,2016,1802,464,84,79,36,265,1338,140,243,567,388
Washington,1970,89,63,11,12,1,39,26,6,1,6,13
Washington,1971,200,75,18,11,0,46,125,28,17,34,46
Washington,1972,401,102,19,16,2,65,299,38,76,67,118
Washington,1973,573,139,35,15,3,86,434,86,74,111,163
Washington,1974,641,181,44,33,4,100,460,60,123,109,168
Washington,1975,718,188,41,23,3,121,530,73,128,112,217
Washington,1976,702,177,24,28,4,121,525,41,151,152,181
Washington,1977,723,163,25,38,15,85,560,32,183,158,187
Washington,1978,728,162,1,33,11,117,566,16,218,141,191
Washington,1979,819,192,19,42,16,115,627,11,196,188,232
Washington,1980,1066,238,3,66,29,140,828,18,262,238,310
Washington,1981,869,243,5,55,19,164,626,13,208,176,229
Washington,1982,902,202,4,66,18,114,700,8,250,187,255
Washington,1983,1065,262,20,51,37,154,803,12,323,195,273
Washington,1984,1086,217,8,56,40,113,869,18,404,164,283
Washington,1985,1123,225,4,60,42,119,898,7,432,180,279
Washington,1986,1115,251,8,67,42,134,864,26,350,180,308
Washington,1987,1311,261,6,70,44,141,1050,11,508,216,315
Washington,1988,1181,194,1,51,36,106,987,11,448,224,304
Washington,1989,1459,294,28,87,34,145,1165,19,506,272,368
Washington,1990,1587,264,14,72,36,142,1323,12,536,345,430
Washington,1991,1637,288,15,102,19,152,1349,17,445,329,558
Washington,1992,1477,264,16,102,31,115,1213,15,375,315,508
Washington,1993,1555,281,10,80,33,158,1274,15,435,291,533
Washington,1994,1377,240,20,72,23,125,1137,10,378,228,521
Washington,1995,1620,287,19,76,46,146,1333,21,457,277,578
Washington,1996,1596,326,23,82,42,179,1270,13,403,245,609
Washington,1997,1574,350,38,82,46,184,1224,27,366,272,559
Washington,1998,1587,367,24,86,46,211,1220,16,394,217,593
Washington,1999,1500,365,26,94,39,206,1135,19,367,221,528
Washington,2000,1415,363,27,93,49,194,1052,20,307,238,487
Washington,2001,1462,354,39,71,59,185,1108,36,359,194,519
Washington,2002,1377,326,25,73,39,189,1051,30,304,181,536
Washington,2003,1439,283,30,53,29,171,1156,35,333,214,574
Washington,2004,1477,375,55,68,46,206,1102,37,326,182,557
Washington,2005,1396,327,35,81,38,173,1069,47,315,194,513
Washington,2006,1499,414,52,83,43,236,1085,57,285,192,551
Washington,2007,1360,328,29,81,37,181,1032,28,217,198,589
Washington,2008,1368,350,26,75,40,209,1018,38,241,224,515
Washington,2009,1358,350,34,54,44,218,1008,41,239,184,544
Washington,2010,1366,389,50,93,38,208,977,48,229,195,505
Washington,2011,1233,318,32,56,43,187,915,57,212,176,470
Washington,2012,1318,373,48,65,33,227,945,54,217,219,455
Washington,2013,1234,342,50,89,21,182,892,84,182,201,425
Washington,2014,1271,343,56,62,20,205,928,99,191,205,433
Washington,2015,1245,342,55,53,34,200,903,128,212,177,386
Washington,2016,1205,282,54,61,20,147,923,130,202,168,423
Wayne,1970,370,181,28,45,2,106,189,28,38,29,94
Wayne,1971,612,238,65,39,2,132,374,59,81,96,138
Wayne,1972,936,195,21,41,17,116,741,62,247,130,302
Wayne,1973,1140,213,34,29,14,136,927,94,304,199,330
Wayne,1974,1262,260,33,59,11,157,1002,80,345,226,351
Wayne,1975,1505,299,50,68,3,178,1206,115,358,296,437
Wayne,1976,1765,305,68,40,8,189,1460,116,577,269,498
Wayne,1977,1815,356,21,71,14,250,1459,76,538,332,513
Wayne,1978,1724,253,5,50,17,181,1471,20,640,367,444
Wayne,1979,1826,294,7,62,21,204,1532,33,595,415,489
Wayne,1980,2145,371,18,89,28,236,1774,66,748,438,522
Wayne,1981,2461,364,15,97,35,217,2097,71,981,508,537
Wayne,1982,2363,363,14,98,56,195,2000,47,937,483,533
Wayne,1983,2469,367,9,123,77,158,2102,38,1023,464,577
Wayne,1984,2369,343,17,108,31,187,2026,43,843,466,674
Wayne,1985,2519,398,21,107,27,243,2121,57,733,504,827
Wayne,1986,2490,405,27,100,31,247,2085,57,668,541,819
Wayne,1987,2443,361,27,93,26,215,2082,52,603,565,862
Wayne,1988,2586,365,36,91,29,209,2221,51,621,642,907
Wayne,1989,2675,443,86,79,44,234,2232,74,604,585,969
Wayne,1990,2680,392,34,80,48,230,2288,35,626,667,960
Wayne,1991,2663,465,52,99,55,259,2198,53,509,610,1026
Wayne,1992,2705,557,71,99,68,319,2148,66,373,613,1096
Wayne,1993,2620,525,57,113,79,276,2095,74,363,610,1048
Wayne,1994,2666,590,82,130,77,301,2076,69,340,584,1083
Wayne,1995,2876,605,66,133,120,286,2271,108,358,694,1111
Wayne,1996,2859,628,117,116,115,280,2231,137,383,617,1094
Wayne,1997,2563,568,67,104,108,289,1995,89,331,546,1029
Wayne,1998,2464,605,90,111,85,319,1859,102,312,474,971
Wayne,1999,2182,490,52,88,82,268,1692,71,303,463,855
Wayne,2000,2439,550,58,78,119,295,1889,95,385,527,882
Wayne,2001,2221,501,43,97,86,275,1720,87,319,459,855
Wayne,2002,2312,562,38,91,100,333,1750,103,314,485,848
Wayne,2003,2260,613,63,127,95,328,1647,91,357,415,784
Wayne,2004,2260,627,79,115,80,353,1633,82,372,377,802
Wayne,2005,1937,510,45,113,78,274,1427,102,265,349,711
Wayne,2006,2027,612,116,113,55,328,1415,126,288,344,657
Wayne,2007,1905,491,92,101,68,230,1414,90,307,328,689
Wayne,2008,2062,587,75,113,98,301,1475,97,309,370,699
Wayne,2009,2038,586,93,123,77,293,1452,89,322,369,672
Wayne,2010,1901,523,59,124,82,258,1378,97,271,342,668
Wayne,2011,1849,553,50,131,93,279,1296,97,273,366,560
Wayne,2012,1699,500,62,94,64,280,1199,67,198,396,538
Wayne,2013,1751,514,36,112,72,294,1237,71,246,403,517
Wayne,2014,1660,473,34,93,68,278,1187,71,286,387,443
Wayne,2015,1603,504,69,95,66,274,1099,84,231,332,452
Wayne,2016,1534,411,42,65,47,257,1123,97,238,355,433
Westchester,1970,4867,2343,508,482,15,1338,2524,1269,200,427,628
Westchester,1971,6228,2829,594,679,22,1534,3399,998,377,1107,917
Westchester,1972,7508,2636,445,681,24,1486,4872,1087,607,1675,1503
Westchester,1973,7957,2760,458,722,41,1539,5197,991,922,1754,1530
Westchester,1974,9399,3065,583,822,61,1599,6334,1038,1195,2375,1726
Westchester,1975,9561,3095,426,794,69,1806,6466,922,1168,2549,1827
Westchester,1976,9847,3252,469,765,65,1953,6595,984,982,2859,1770
Westchester,1977,9786,3089,315,807,82,1885,6697,760,1152,2884,1901
Westchester,1978,9963,3168,178,909,88,1993,6795,476,1390,2999,1930
Westchester,1979,11028,3469,215,893,97,2264,7559,585,1459,3422,2093
Westchester,1980,12135,3983,215,1150,86,2532,8152,845,1656,3546,2105
Westchester,1981,13414,4386,298,1343,103,2642,9028,954,1900,3900,2274
Westchester,1982,13866,4299,324,1593,111,2271,9567,1045,2422,3774,2326
Westchester,1983,13605,4065,314,1404,137,2210,9540,1025,2661,3390,2464
Westchester,1984,14366,3947,387,1374,130,2056,10419,1418,3111,3421,2469
Westchester,1985,15009,4271,463,1315,120,2373,10738,1560,3149,3649,2380
Westchester,1986,15510,4443,741,1337,140,2225,11067,1924,2732,3739,2672
Westchester,1987,17039,4685,1276,1316,162,1931,12354,2458,2456,4764,2676
Westchester,1988,19013,5249,1235,1505,181,2328,13764,2816,2642,5268,3038
Westchester,1989,20360,6137,2121,1420,169,2427,14223,2565,2912,5436,3310
Westchester,1990,19614,6023,1729,1634,232,2428,13591,2064,2953,5229,3345
Westchester,1991,18494,5926,1698,1634,208,2386,12568,1743,2631,4754,3440
Westchester,1992,16926,5206,1247,1578,188,2193,11720,1743,2338,4437,3202
Westchester,1993,15510,4691,1066,1348,202,2075,10819,1564,2244,3836,3175
Westchester,1994,14954,4530,896,1444,168,2022,10424,1498,2060,3810,3056
Westchester,1995,15292,4645,857,1413,209,2166,10647,1306,1937,4051,3353
Westchester,1996,15692,4686,671,1499,178,2338,11006,1491,1942,4086,3487
Westchester,1997,16240,4923,778,1419,175,2551,11317,1686,2006,4016,3609
Westchester,1998,15795,4735,685,1362,206,2482,11060,1657,1999,3773,3631
Westchester,1999,15820,4845,858,1411,164,2412,10975,1603,1874,3858,3640
Westchester,2000,16342,4954,770,1521,197,2466,11388,1437,2133,3751,4067
Westchester,2001,16093,5093,796,1659,177,2461,11000,1560,1999,3482,3959
Westchester,2002,16108,5302,893,1604,188,2617,10806,1566,2151,3212,3877
Westchester,2003,16675,5313,1045,1688,143,2437,11362,1809,2199,3230,4124
Westchester,2004,17649,5592,1216,1664,187,2525,12057,2106,2127,3585,4239
Westchester,2005,18644,5917,1231,1711,225,2750,12727,2343,2321,3522,4541
Westchester,2006,18785,6071,1359,1772,264,2676,12714,2357,2296,3675,4386
Westchester,2007,18929,5642,1286,1464,214,2678,13287,2470,2473,3663,4681
Westchester,2008,18626,5631,1119,1491,231,2790,12995,2321,2489,3537,4648
Westchester,2009,17962,5338,1045,1564,242,2487,12624,2303,2302,3662,4357
Westchester,2010,17219,5300,1185,1405,294,2416,11919,2174,2031,3393,4321
Westchester,2011,17316,5387,1218,1494,278,2397,11929,2382,1694,3515,4338
Westchester,2012,16998,5103,1277,1403,235,2188,11895,2675,1733,3335,4152
Westchester,2013,16628,4924,1250,1252,232,2190,11704,2925,1675,3061,4043
Westchester,2014,15191,4729,1110,1131,239,2249,10462,2156,1681,2755,3870
Westchester,2015,13910,4241,757,1120,202,2162,9669,1839,1473,2681,3676
Westchester,2016,13690,4324,777,1115,202,2230,9366,1677,1724,2536,3429
Wyoming,1970,104,36,11,8,0,17,68,11,16,17,24
Wyoming,1971,165,35,3,8,2,22,130,10,21,42,57
Wyoming,1972,368,109,3,44,4,58,259,55,72,50,82
Wyoming,1973,391,74,20,26,0,28,317,28,115,70,104
Wyoming,1974,393,78,4,22,4,48,315,41,89,58,127
Wyoming,1975,420,90,12,26,1,51,330,27,95,72,136
Wyoming,1976,411,88,24,18,1,45,323,19,67,93,144
Wyoming,1977,411,85,5,19,5,56,326,12,64,110,140
Wyoming,1978,368,70,5,12,3,50,298,5,55,91,147
Wyoming,1979,421,100,9,18,3,70,321,12,61,92,156
Wyoming,1980,495,107,4,22,6,75,388,8,108,105,167
Wyoming,1981,567,108,5,23,4,76,459,6,104,146,203
Wyoming,1982,560,113,7,23,9,74,447,7,125,130,185
Wyoming,1983,569,90,6,13,6,65,479,8,150,136,185
Wyoming,1984,621,126,5,29,11,81,495,21,178,115,181
Wyoming,1985,650,129,3,23,22,81,521,8,185,148,180
Wyoming,1986,618,120,3,34,16,67,498,8,204,115,171
Wyoming,1987,639,130,0,26,17,87,509,17,214,120,158
Wyoming,1988,785,129,8,30,25,66,656,10,236,167,243
Wyoming,1989,792,159,8,31,35,85,633,9,210,154,260
Wyoming,1990,912,208,18,50,33,107,704,10,240,171,283
Wyoming,1991,910,197,8,56,32,101,713,7,234,205,267
Wyoming,1992,820,213,19,50,40,104,607,13,217,162,215
Wyoming,1993,781,215,3,47,43,122,566,8,158,143,257
Wyoming,1994,813,174,6,45,38,85,639,6,195,146,292
Wyoming,1995,846,173,7,40,39,87,673,22,239,144,268
Wyoming,1996,836,163,18,38,19,88,673,34,186,155,298
Wyoming,1997,852,168,17,35,35,81,684,14,221,144,305
Wyoming,1998,896,174,13,52,31,78,722,27,262,128,305
Wyoming,1999,737,185,19,46,32,88,552,18,151,108,275
Wyoming,2000,868,219,7,67,38,107,649,11,195,142,301
Wyoming,2001,730,193,21,29,32,111,537,13,163,103,258
Wyoming,2002,813,257,26,34,34,163,556,13,197,94,252
Wyoming,2003,764,202,24,40,20,118,562,13,159,141,249
Wyoming,2004,707,198,19,24,32,123,509,29,172,95,213
Wyoming,2005,710,203,15,38,28,122,507,25,150,79,253
Wyoming,2006,791,221,35,44,32,110,570,29,175,116,250
Wyoming,2007,740,228,41,40,37,110,512,18,139,82,273
Wyoming,2008,814,256,42,47,34,133,558,19,162,100,277
Wyoming,2009,718,192,20,39,33,100,526,22,181,99,224
Wyoming,2010,745,262,59,32,40,131,483,36,138,80,229
Wyoming,2011,781,263,36,49,33,145,518,41,128,95,254
Wyoming,2012,836,278,49,42,40,147,558,39,147,123,249
Wyoming,2013,825,243,42,33,38,130,582,64,134,120,264
Wyoming,2014,738,244,32,41,28,143,494,49,128,107,210
Wyoming,2015,683,224,42,37,24,121,459,50,114,85,210
Wyoming,2016,663,260,60,55,18,127,403,43,90,86,184
Yates,1970,37,16,1,6,1,8,21,3,5,6,7
Yates,1971,75,18,7,2,0,9,57,7,8,12,30
Yates,1972,88,20,6,4,1,9,68,1,14,17,36
Yates,1973,272,50,11,4,1,34,222,23,57,57,85
Yates,1974,396,80,13,14,14,39,316,33,44,92,147
Yates,1975,340,99,4,16,14,65,241,20,25,85,111
Yates,1976,275,53,7,8,10,28,222,22,46,65,89
Yates,1977,247,54,3,13,3,35,193,14,29,75,75
Yates,1978,280,66,1,10,7,48,214,1,52,71,90
Yates,1979,274,63,0,5,11,47,211,1,63,65,82
Yates,1980,361,64,2,7,13,42,297,4,86,101,106
Yates,1981,340,65,0,14,16,35,275,8,84,99,84
Yates,1982,276,69,1,17,15,36,207,5,59,68,75
Yates,1983,262,66,2,16,14,34,196,3,68,65,60
Yates,1984,210,36,1,9,5,21,174,1,56,50,67
Yates,1985,274,56,4,8,15,29,218,3,65,76,74
Yates,1986,282,82,6,26,9,41,200,12,56,42,90
Yates,1987,277,66,1,21,9,35,211,0,52,65,94
Yates,1988,364,91,1,28,10,52,273,3,58,67,145
Yates,1989,300,77,8,14,13,42,223,6,52,48,117
Yates,1990,452,105,8,28,22,47,347,9,97,80,161
Yates,1991,467,100,11,21,15,53,367,4,96,95,172
Yates,1992,424,108,6,25,18,59,316,8,72,88,148
Yates,1993,433,79,1,16,21,41,354,1,93,77,183
Yates,1994,426,88,5,11,25,47,338,4,96,87,151
Yates,1995,471,97,6,17,23,51,374,5,100,83,186
Yates,1996,555,96,1,16,22,57,459,3,97,109,250
Yates,1997,435,85,4,13,20,48,350,13,73,82,182
Yates,1998,426,109,9,15,24,61,317,1,68,88,160
Yates,1999,421,96,1,25,15,55,325,3,61,85,176
Yates,2000,392,112,5,21,18,68,280,3,55,68,154
Yates,2001,470,112,2,10,12,88,358,5,80,83,190
Yates,2002,415,115,15,31,16,53,300,12,62,76,150
Yates,2003,441,98,7,14,17,60,343,4,87,63,189
Yates,2004,450,119,11,22,17,69,331,5,71,61,194
Yates,2005,432,88,7,13,18,50,344,3,88,75,178
Yates,2006,424,109,3,24,20,62,315,14,64,71,166
Yates,2007,416,102,8,13,12,69,314,12,72,72,158
Yates,2008,377,121,14,18,21,68,256,17,44,43,152
Yates,2009,421,105,13,11,25,56,316,14,88,68,146
Yates,2010,441,119,8,24,18,69,322,15,73,80,154
Yates,2011,462,132,27,22,17,66,330,12,74,72,172
Yates,2012,448,125,14,14,20,77,323,14,92,67,150
Yates,2013,442,113,13,12,15,73,329,24,73,69,163
