Row_Created_Date_Time,Service_Year,OMH_Region_Code,OMH_Region_Label,County_Label,Age_Group,Rate_Code_Group,Recipient_Count_By_County,Count_Of_ Recipients_By_Rate_Code_Group_And_County,Units_Total,Paid_Claim_Total
7/19/2017 9:44,2012,1,Western NY,Genesee,ADULT,Community Residence,755,41,344,893433
7/19/2017 9:44,2012,1,Western NY,Genesee,ADULT,"Targeted Case Management (ICM, BCM, SCM)",755,78,450,134231
7/19/2017 9:44,2012,1,Western NY,Genesee,CHILD,Clinic Treatment,291,287,1836,317158
7/19/2017 9:44,2012,1,Western NY,Genesee,CHILD,"Targeted Case Management (ICM, BCM, SCM)",291,18,116,44147
7/19/2017 9:44,2012,1,Western NY,Livingston,ADULT,Clinic Treatment,627,611,3600,494708
7/19/2017 9:44,2012,1,Western NY,Livingston,ADULT,"Targeted Case Management (ICM, BCM, SCM)",627,42,115,51520
7/19/2017 9:44,2012,1,Western NY,Livingston,CHILD,Clinic Treatment,346,339,2191,287478
7/19/2017 9:44,2012,1,Western NY,Livingston,CHILD,"Targeted Case Management (ICM, BCM, SCM)",346,19,83,37184
7/19/2017 9:44,2012,1,Western NY,Monroe,ADULT,Assertive Community Treatment,14193,85,738,970230
7/19/2017 9:44,2012,1,Western NY,Monroe,ADULT,Clinic Treatment,14193,12587,113397,9080356
7/19/2017 9:44,2012,1,Western NY,Monroe,ADULT,Comprehensive Psychiatric Emergency Program,14193,957,1508,1067881
7/19/2017 9:44,2012,1,Western NY,Monroe,ADULT,Community Residence,14193,405,3454,8336819
7/19/2017 9:44,2012,1,Western NY,Monroe,ADULT,Psychiatric Inpatient,14193,938,12264,8574048
7/19/2017 9:44,2012,1,Western NY,Monroe,ADULT,Psychiatric Inpatient OMH,14193,32,6870,6950635
7/19/2017 9:44,2012,1,Western NY,Monroe,ADULT,Partial Hospitalization,14193,358,2385,306022
7/19/2017 9:44,2012,1,Western NY,Monroe,ADULT,Personalized Recovery Oriented Services,14193,1384,15844,5675900
7/19/2017 9:44,2012,1,Western NY,Monroe,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),14193,125,1100,1272532
7/19/2017 9:44,2012,1,Western NY,Monroe,ADULT,"Targeted Case Management (ICM, BCM, SCM)",14193,1398,10318,4523318
7/19/2017 9:44,2012,1,Western NY,Monroe,CHILD,Home and Community Based Services Waiver (HCBS),3810,223,43301,4685385
7/19/2017 9:44,2012,1,Western NY,Monroe,CHILD,Clinic Treatment,3810,3137,23060,3091372
7/19/2017 9:44,2012,1,Western NY,Monroe,CHILD,Comprehensive Psychiatric Emergency Program,3810,218,340,240350
7/19/2017 9:44,2012,1,Western NY,Monroe,CHILD,Community Residence,3810,19,90,564513
7/19/2017 9:44,2012,1,Western NY,Monroe,CHILD,Day Treatment,3810,234,30299,2538350
7/19/2017 9:44,2012,1,Western NY,Monroe,CHILD,Family Based Treatment/Teaching Family Home,3810,2,9,47074
7/19/2017 9:44,2012,1,Western NY,Monroe,CHILD,Psychiatric Inpatient,3810,110,1678,1373213
7/19/2017 9:44,2012,1,Western NY,Monroe,CHILD,Partial Hospitalization,3810,125,1340,221697
7/19/2017 9:44,2012,1,Western NY,Monroe,CHILD,Residential Treatment Facility,3810,132,26514,12538445
7/19/2017 9:44,2012,1,Western NY,Monroe,CHILD,"Targeted Case Management (ICM, BCM, SCM)",3810,277,1892,884513
7/19/2017 9:44,2012,1,Western NY,Niagara,ADULT,Continuing Day Treatment,3789,53,4180,291748
7/19/2017 9:44,2012,1,Western NY,Niagara,ADULT,Clinic Treatment,3789,3331,28234,2670506
7/19/2017 9:44,2012,1,Western NY,Niagara,ADULT,Community Residence,3789,107,834,1565066
7/19/2017 9:44,2012,1,Western NY,Niagara,ADULT,Psychiatric Inpatient,3789,367,3585,3002740
7/19/2017 9:44,2012,1,Western NY,Niagara,ADULT,Personalized Recovery Oriented Services,3789,365,3872,1388504
7/19/2017 9:44,2012,1,Western NY,Niagara,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3789,652,3904,1272132
7/19/2017 9:44,2012,1,Western NY,Niagara,CHILD,Clinic Treatment,1810,1791,19369,2688516
7/19/2017 9:44,2012,1,Western NY,Niagara,CHILD,Community Residence,1810,17,86,826947
7/19/2017 9:44,2012,1,Western NY,Niagara,CHILD,Psychiatric Inpatient,1810,17,295,187994
7/19/2017 9:44,2012,1,Western NY,Niagara,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1810,130,902,440310
7/19/2017 9:44,2012,1,Western NY,Ontario,ADULT,Assertive Community Treatment,1271,50,371,423848
7/19/2017 9:44,2012,1,Western NY,Ontario,ADULT,Continuing Day Treatment,1271,53,1552,76291
7/19/2017 9:44,2012,1,Western NY,Ontario,ADULT,Clinic Treatment,1271,911,8505,1013110
7/19/2017 9:44,2012,1,Western NY,Ontario,ADULT,Comprehensive Psychiatric Emergency Program,1271,102,139,56834
7/19/2017 9:44,2012,1,Western NY,Ontario,ADULT,Community Residence,1271,80,469,1721035
7/19/2017 9:44,2012,1,Western NY,Ontario,ADULT,Psychiatric Inpatient,1271,146,436,346631
7/19/2017 9:44,2012,1,Western NY,Ontario,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1271,237,1431,443860
7/19/2017 9:44,2012,1,Western NY,Ontario,CHILD,Clinic Treatment,160,91,664,115688
7/19/2017 9:44,2012,1,Western NY,Ontario,CHILD,Comprehensive Psychiatric Emergency Program,160,43,61,15720
7/19/2017 9:44,2012,1,Western NY,Ontario,CHILD,Community Residence,160,18,87,805224
7/19/2017 9:44,2012,1,Western NY,Ontario,CHILD,"Targeted Case Management (ICM, BCM, SCM)",160,30,192,84640
7/19/2017 9:44,2012,1,Western NY,Orleans,ADULT,Continuing Day Treatment,336,40,4009,301362
7/19/2017 9:44,2012,1,Western NY,Orleans,ADULT,Clinic Treatment,336,207,1066,336428
7/19/2017 9:44,2012,1,Western NY,Orleans,ADULT,Community Residence,336,15,164,461894
7/19/2017 9:44,2012,1,Western NY,Orleans,ADULT,Psychiatric Inpatient,336,87,500,342320
7/19/2017 9:44,2012,1,Western NY,Orleans,ADULT,"Targeted Case Management (ICM, BCM, SCM)",336,36,242,106962
7/19/2017 9:44,2012,1,Western NY,Orleans,CHILD,Clinic Treatment,91,74,293,110054
7/19/2017 9:44,2012,1,Western NY,Orleans,CHILD,"Targeted Case Management (ICM, BCM, SCM)",91,21,72,26520
7/19/2017 9:44,2012,1,Western NY,Schuyler,ADULT,Assertive Community Treatment,323,46,342,494287
7/19/2017 9:44,2012,1,Western NY,Schuyler,ADULT,Clinic Treatment,323,272,1991,397613
7/19/2017 9:44,2012,1,Western NY,Schuyler,ADULT,"Targeted Case Management (ICM, BCM, SCM)",323,27,141,51529
7/19/2017 9:44,2012,1,Western NY,Schuyler,CHILD,Clinic Treatment,180,178,1570,287640
7/19/2017 9:44,2012,1,Western NY,Schuyler,CHILD,"Targeted Case Management (ICM, BCM, SCM)",180,20,124,57428
7/19/2017 9:44,2012,1,Western NY,Seneca,ADULT,Clinic Treatment,537,502,5291,779047
7/19/2017 9:44,2012,1,Western NY,Seneca,ADULT,Community Residence,537,54,374,1498747
7/19/2017 9:44,2012,1,Western NY,Seneca,ADULT,"Targeted Case Management (ICM, BCM, SCM)",537,23,42,14658
7/19/2017 9:44,2012,1,Western NY,Seneca,CHILD,Clinic Treatment,268,268,3055,369440
7/19/2017 9:44,2012,1,Western NY,Steuben,ADULT,Continuing Day Treatment,1410,170,7367,537208
7/19/2017 9:44,2012,1,Western NY,Steuben,ADULT,Clinic Treatment,1410,1097,9032,1329504
7/19/2017 9:44,2012,1,Western NY,Steuben,ADULT,Community Residence,1410,100,641,1370588
7/19/2017 9:44,2012,1,Western NY,Steuben,ADULT,Psychiatric Inpatient,1410,297,1463,1143442
7/19/2017 9:44,2012,1,Western NY,Steuben,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1410,44,327,138715
7/19/2017 9:44,2012,1,Western NY,Steuben,CHILD,Home and Community Based Services Waiver (HCBS),1004,166,10406,2741954
7/19/2017 9:44,2012,1,Western NY,Steuben,CHILD,Clinic Treatment,1004,749,5715,842850
7/19/2017 9:44,2012,1,Western NY,Steuben,CHILD,Community Residence,1004,15,86,873084
7/19/2017 9:44,2012,1,Western NY,Steuben,CHILD,Day Treatment,1004,37,4234,408110
7/19/2017 9:44,2012,1,Western NY,Steuben,CHILD,Family Based Treatment/Teaching Family Home,1004,17,123,586884
7/19/2017 9:44,2012,1,Western NY,Steuben,CHILD,Psychiatric Inpatient,1004,98,758,579292
7/19/2017 9:44,2012,1,Western NY,Steuben,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1004,83,449,194517
7/19/2017 9:44,2012,1,Western NY,Tioga,ADULT,Clinic Treatment,447,446,5678,906510
7/19/2017 9:44,2012,1,Western NY,Tioga,ADULT,Community Residence,447,15,116,323272
7/19/2017 9:44,2012,1,Western NY,Tioga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",447,20,177,61773
7/19/2017 9:44,2012,1,Western NY,Tioga,CHILD,Clinic Treatment,273,273,3070,527868
7/19/2017 9:44,2012,1,Western NY,Tompkins,ADULT,Continuing Day Treatment,1246,72,3867,214866
7/19/2017 9:44,2012,1,Western NY,Tompkins,ADULT,Clinic Treatment,1246,1146,12280,1463810
7/19/2017 9:44,2012,1,Western NY,Tompkins,ADULT,Community Residence,1246,67,511,1286984
7/19/2017 9:44,2012,1,Western NY,Tompkins,ADULT,Psychiatric Inpatient,1246,61,699,614133
7/19/2017 9:44,2012,1,Western NY,Tompkins,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1246,143,1077,466585
7/19/2017 9:44,2012,1,Western NY,Tompkins,CHILD,Clinic Treatment,549,492,5801,440971
7/19/2017 9:44,2012,1,Western NY,Tompkins,CHILD,Community Residence,549,1,3,7638
7/19/2017 9:44,2012,1,Western NY,Tompkins,CHILD,Day Treatment,549,50,6076,772125
7/19/2017 9:44,2012,1,Western NY,Tompkins,CHILD,Psychiatric Inpatient,549,19,140,137594
7/19/2017 9:44,2012,1,Western NY,Tompkins,CHILD,"Targeted Case Management (ICM, BCM, SCM)",549,12,52,30212
7/19/2017 9:44,2012,1,Western NY,Wayne,ADULT,Clinic Treatment,1226,1133,10357,1405997
7/19/2017 9:44,2012,1,Western NY,Wayne,ADULT,Community Residence,1226,16,147,370822
7/19/2017 9:44,2012,1,Western NY,Wayne,ADULT,Psychiatric Inpatient,1226,96,1076,774844
7/19/2017 9:44,2012,1,Western NY,Wayne,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1226,105,635,289911
7/19/2017 9:44,2012,1,Western NY,Wayne,CHILD,Clinic Treatment,539,526,4956,663335
7/19/2017 9:44,2012,1,Western NY,Wayne,CHILD,Community Residence,539,14,99,919481
7/19/2017 9:44,2012,1,Western NY,Wayne,CHILD,"Targeted Case Management (ICM, BCM, SCM)",539,50,262,126666
7/19/2017 9:44,2012,1,Western NY,Wyoming,ADULT,Continuing Day Treatment,694,33,3256,193190
7/19/2017 9:44,2012,1,Western NY,Wyoming,ADULT,Clinic Treatment,694,552,5585,696392
7/19/2017 9:44,2012,1,Western NY,Wyoming,ADULT,Community Residence,694,15,134,348760
7/19/2017 9:44,2012,1,Western NY,Wyoming,ADULT,Psychiatric Inpatient,694,111,1028,884484
7/19/2017 9:44,2012,1,Western NY,Wyoming,ADULT,Personalized Recovery Oriented Services,694,71,1023,344701
7/19/2017 9:44,2012,1,Western NY,Wyoming,ADULT,"Targeted Case Management (ICM, BCM, SCM)",694,41,158,70784
7/19/2017 9:44,2012,1,Western NY,Wyoming,CHILD,Clinic Treatment,350,348,2618,315280
7/19/2017 9:44,2012,1,Western NY,Wyoming,CHILD,Community Residence,350,2,9,23506
7/19/2017 9:44,2012,1,Western NY,Wyoming,CHILD,"Targeted Case Management (ICM, BCM, SCM)",350,16,85,34021
7/19/2017 9:44,2012,1,Western NY,Yates,ADULT,Continuing Day Treatment,235,46,1943,116475
7/19/2017 9:44,2012,1,Western NY,Yates,ADULT,Clinic Treatment,235,171,1150,95454
7/19/2017 9:44,2012,1,Western NY,Yates,ADULT,Psychiatric Inpatient,235,44,224,198175
7/19/2017 9:44,2012,1,Western NY,Yates,ADULT,"Targeted Case Management (ICM, BCM, SCM)",235,24,176,61424
7/19/2017 9:44,2012,1,Western NY,Yates,CHILD,Clinic Treatment,133,97,891,318505
7/19/2017 9:44,2012,1,Western NY,Yates,CHILD,Day Treatment,133,36,3328,1167281
7/19/2017 9:44,2012,1,Western NY,Yates,CHILD,"Targeted Case Management (ICM, BCM, SCM)",133,5,42,14658
7/19/2017 9:44,2012,2,Central NY,Broome,ADULT,Assertive Community Treatment,3006,67,668,915011
7/19/2017 9:44,2012,2,Central NY,Broome,ADULT,Clinic Treatment,3006,2259,15977,1971132
7/19/2017 9:44,2012,2,Central NY,Broome,ADULT,Comprehensive Psychiatric Emergency Program,3006,272,333,247117
7/19/2017 9:44,2012,2,Central NY,Broome,ADULT,Community Residence,3006,91,637,1472750
7/19/2017 9:44,2012,2,Central NY,Broome,ADULT,Psychiatric Inpatient,3006,288,4061,2717155
7/19/2017 9:44,2012,2,Central NY,Broome,ADULT,Psychiatric Inpatient OMH,3006,34,5948,5978543
7/19/2017 9:44,2012,2,Central NY,Broome,ADULT,Intensive Psychiatric Rehabilitation Treatment,3006,6,107,10084
7/19/2017 9:44,2012,2,Central NY,Broome,ADULT,Personalized Recovery Oriented Services,3006,94,1074,426576
7/19/2017 9:44,2012,2,Central NY,Broome,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),3006,398,3617,4200317
7/19/2017 9:44,2012,2,Central NY,Broome,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3006,275,2234,938160
7/19/2017 9:44,2012,2,Central NY,Broome,CHILD,Home and Community Based Services Waiver (HCBS),990,45,1819,782809
7/19/2017 9:44,2012,2,Central NY,Broome,CHILD,Clinic Treatment,990,723,6171,975816
7/19/2017 9:44,2012,2,Central NY,Broome,CHILD,Comprehensive Psychiatric Emergency Program,990,123,160,116361
7/19/2017 9:44,2012,2,Central NY,Broome,CHILD,Community Residence,990,14,91,878732
7/19/2017 9:44,2012,2,Central NY,Broome,CHILD,Day Treatment,990,44,3667,390318
7/19/2017 9:44,2012,2,Central NY,Broome,CHILD,Psychiatric Inpatient,990,1,26,18066
7/19/2017 9:44,2012,2,Central NY,Broome,CHILD,Psychiatric Inpatient OMH,990,179,4434,6278812
7/19/2017 9:44,2012,2,Central NY,Broome,CHILD,Residential Treatment Facility,990,40,6568,3211089
7/19/2017 9:44,2012,2,Central NY,Broome,CHILD,"Targeted Case Management (ICM, BCM, SCM)",990,146,787,412239
7/19/2017 9:44,2012,2,Central NY,Cayuga,ADULT,Clinic Treatment,1133,1070,10397,1243695
7/19/2017 9:44,2012,2,Central NY,Cayuga,ADULT,Community Residence,1133,49,407,813035
7/19/2017 9:44,2012,2,Central NY,Cayuga,ADULT,Psychiatric Inpatient,1133,99,683,581582
7/19/2017 9:44,2012,2,Central NY,Cayuga,ADULT,Intensive Psychiatric Rehabilitation Treatment,1133,38,1835,254680
7/19/2017 9:44,2012,2,Central NY,Cayuga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1133,79,515,268916
7/19/2017 9:44,2012,2,Central NY,Cayuga,CHILD,Clinic Treatment,576,461,4357,383839
7/19/2017 9:44,2012,2,Central NY,Cayuga,CHILD,Community Residence,576,1,3,6068
7/19/2017 9:44,2012,2,Central NY,Cayuga,CHILD,Day Treatment,576,44,4462,435503
7/19/2017 9:44,2012,2,Central NY,Cayuga,CHILD,Family Based Treatment/Teaching Family Home,576,12,86,440343
7/19/2017 9:44,2012,2,Central NY,Cayuga,CHILD,Residential Treatment Facility,576,70,14345,7695209
7/19/2017 9:44,2012,2,Central NY,Cayuga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",576,22,111,53059
7/19/2017 9:44,2012,2,Central NY,Chenango,ADULT,Clinic Treatment,656,651,6691,914975
7/19/2017 9:44,2012,2,Central NY,Chenango,ADULT,Community Residence,656,16,143,419252
7/19/2017 9:44,2012,2,Central NY,Chenango,CHILD,Clinic Treatment,376,376,2235,318965
7/19/2017 9:44,2012,2,Central NY,Clinton,ADULT,Clinic Treatment,1329,1011,6620,855835
7/19/2017 9:44,2012,2,Central NY,Clinton,ADULT,Community Residence,1329,47,344,750242
7/19/2017 9:44,2012,2,Central NY,Clinton,ADULT,Psychiatric Inpatient,1329,183,1916,1943607
7/19/2017 9:44,2012,2,Central NY,Clinton,ADULT,Personalized Recovery Oriented Services,1329,246,3210,1050236
7/19/2017 9:44,2012,2,Central NY,Clinton,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1329,115,544,223924
7/19/2017 9:44,2012,2,Central NY,Clinton,CHILD,Home and Community Based Services Waiver (HCBS),768,20,4916,638710
7/19/2017 9:44,2012,2,Central NY,Clinton,CHILD,Clinic Treatment,768,666,6707,1104280
7/19/2017 9:44,2012,2,Central NY,Clinton,CHILD,Community Residence,768,3,9,20109
7/19/2017 9:44,2012,2,Central NY,Clinton,CHILD,Family Based Treatment/Teaching Family Home,768,18,173,884237
7/19/2017 9:44,2012,2,Central NY,Clinton,CHILD,Psychiatric Inpatient,768,92,1019,1066274
7/19/2017 9:44,2012,2,Central NY,Clinton,CHILD,"Targeted Case Management (ICM, BCM, SCM)",768,77,380,193598
7/19/2017 9:44,2012,2,Central NY,Cortland,ADULT,Continuing Day Treatment,780,30,2832,131420
7/19/2017 9:44,2012,2,Central NY,Cortland,ADULT,Clinic Treatment,780,700,8570,988875
7/19/2017 9:44,2012,2,Central NY,Cortland,ADULT,Community Residence,780,29,170,430152
7/19/2017 9:44,2012,2,Central NY,Cortland,ADULT,Psychiatric Inpatient,780,88,322,337385
7/19/2017 9:44,2012,2,Central NY,Cortland,ADULT,"Targeted Case Management (ICM, BCM, SCM)",780,65,471,223979
7/19/2017 9:44,2012,2,Central NY,Cortland,CHILD,Clinic Treatment,399,360,3569,322997
7/19/2017 9:44,2012,2,Central NY,Cortland,CHILD,Day Treatment,399,41,4497,350464
7/19/2017 9:44,2012,2,Central NY,Cortland,CHILD,Psychiatric Inpatient,399,1,6,6312
7/19/2017 9:44,2012,2,Central NY,Cortland,CHILD,"Targeted Case Management (ICM, BCM, SCM)",399,40,311,180691
7/19/2017 9:44,2012,2,Central NY,Delaware,ADULT,Clinic Treatment,651,641,4087,653172
7/19/2017 9:44,2012,2,Central NY,Delaware,ADULT,Community Residence,651,24,215,627790
7/19/2017 9:44,2012,2,Central NY,Delaware,ADULT,"Targeted Case Management (ICM, BCM, SCM)",651,37,248,108360
7/19/2017 9:44,2012,2,Central NY,Delaware,CHILD,Clinic Treatment,300,297,1567,242886
7/19/2017 9:44,2012,2,Central NY,Delaware,CHILD,Community Residence,300,1,5,14700
7/19/2017 9:44,2012,2,Central NY,Delaware,CHILD,Family Based Treatment/Teaching Family Home,300,1,1,5122
7/19/2017 9:44,2012,2,Central NY,Delaware,CHILD,"Targeted Case Management (ICM, BCM, SCM)",300,18,111,38739
7/19/2017 9:44,2012,2,Central NY,Essex,ADULT,Clinic Treatment,271,251,1869,386169
7/19/2017 9:44,2012,2,Central NY,Essex,ADULT,"Targeted Case Management (ICM, BCM, SCM)",271,47,184,89504
7/19/2017 9:44,2012,2,Central NY,Essex,CHILD,Home and Community Based Services Waiver (HCBS),154,23,146,437411
7/19/2017 9:44,2012,2,Central NY,Essex,CHILD,Clinic Treatment,154,139,1118,228939
7/19/2017 9:44,2012,2,Central NY,Essex,CHILD,"Targeted Case Management (ICM, BCM, SCM)",154,22,156,90636
7/19/2017 9:44,2012,2,Central NY,Franklin,ADULT,Clinic Treatment,956,895,6503,958843
7/19/2017 9:44,2012,2,Central NY,Franklin,ADULT,Community Residence,956,40,326,840464
7/19/2017 9:44,2012,2,Central NY,Franklin,ADULT,Psychiatric Inpatient,956,44,459,477017
7/19/2017 9:44,2012,2,Central NY,Franklin,ADULT,"Targeted Case Management (ICM, BCM, SCM)",956,85,324,159448
7/19/2017 9:44,2012,2,Central NY,Franklin,CHILD,Home and Community Based Services Waiver (HCBS),331,24,142,611356
7/19/2017 9:44,2012,2,Central NY,Franklin,CHILD,Clinic Treatment,331,295,2634,401957
7/19/2017 9:44,2012,2,Central NY,Franklin,CHILD,Community Residence,331,16,99,967937
7/19/2017 9:44,2012,2,Central NY,Franklin,CHILD,Psychiatric Inpatient,331,1,3,3603
7/19/2017 9:44,2012,2,Central NY,Franklin,CHILD,"Targeted Case Management (ICM, BCM, SCM)",331,66,486,231316
7/19/2017 9:44,2012,2,Central NY,Fulton,ADULT,Continuing Day Treatment,681,56,8037,456689
7/19/2017 9:44,2012,2,Central NY,Fulton,ADULT,Clinic Treatment,681,595,5446,528198
7/19/2017 9:44,2012,2,Central NY,Fulton,ADULT,Community Residence,681,87,550,1412072
7/19/2017 9:44,2012,2,Central NY,Fulton,CHILD,Clinic Treatment,275,257,3898,484603
7/19/2017 9:44,2012,2,Central NY,Fulton,CHILD,Community Residence,275,1,1,2137
7/19/2017 9:44,2012,2,Central NY,Fulton,CHILD,Day Treatment,275,20,1638,129795
7/19/2017 9:44,2012,2,Central NY,Fulton,CHILD,Family Based Treatment/Teaching Family Home,275,9,68,363986
7/19/2017 9:44,2012,2,Central NY,Herkimer,ADULT,Clinic Treatment,543,488,2732,499211
7/19/2017 9:44,2012,2,Central NY,Herkimer,ADULT,Community Residence,543,51,319,790249
7/19/2017 9:44,2012,2,Central NY,Herkimer,ADULT,"Targeted Case Management (ICM, BCM, SCM)",543,47,246,85854
7/19/2017 9:44,2012,2,Central NY,Herkimer,CHILD,Clinic Treatment,178,178,860,158049
7/19/2017 9:44,2012,2,Central NY,Jefferson,ADULT,Clinic Treatment,1173,989,8559,898197
7/19/2017 9:44,2012,2,Central NY,Jefferson,ADULT,Community Residence,1173,85,636,1378199
7/19/2017 9:44,2012,2,Central NY,Jefferson,ADULT,Psychiatric Inpatient,1173,268,2674,2141407
7/19/2017 9:44,2012,2,Central NY,Jefferson,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1173,94,623,274823
7/19/2017 9:44,2012,2,Central NY,Jefferson,CHILD,Home and Community Based Services Waiver (HCBS),508,67,7473,1392394
7/19/2017 9:44,2012,2,Central NY,Jefferson,CHILD,Clinic Treatment,508,404,3873,456483
7/19/2017 9:44,2012,2,Central NY,Jefferson,CHILD,Community Residence,508,16,113,811846
7/19/2017 9:44,2012,2,Central NY,Jefferson,CHILD,Day Treatment,508,15,1461,514328
7/19/2017 9:44,2012,2,Central NY,Jefferson,CHILD,Psychiatric Inpatient,508,1,9,7993
7/19/2017 9:44,2012,2,Central NY,Jefferson,CHILD,"Targeted Case Management (ICM, BCM, SCM)",508,85,459,237215
7/19/2017 9:44,2012,2,Central NY,Lewis,ADULT,Clinic Treatment,316,309,2822,305395
7/19/2017 9:44,2012,2,Central NY,Lewis,ADULT,"Targeted Case Management (ICM, BCM, SCM)",316,24,50,20795
7/19/2017 9:44,2012,2,Central NY,Lewis,CHILD,Clinic Treatment,188,187,2129,237639
7/19/2017 9:44,2012,2,Central NY,Lewis,CHILD,"Targeted Case Management (ICM, BCM, SCM)",188,10,27,15687
